"","X","sex","birth","age","ageg","marriage","group_marriage","religion","code_job","job","income","code_region","region"
"13130",13130,"male",1969,47,"middle",1,"marriage","yes",133,"보건 및 사회복지 관련 관리자",250,7,"광주/전남/전북/제주도"
"13132",13132,"male",1995,21,"young",5,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13134",13134,"male",1952,64,"old",1,"marriage","yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"13136",13136,"male",1981,35,"middle",5,NA,"yes",312,"경영관련 사무원",239.3,7,"광주/전남/전북/제주도"
"13138",13138,"male",1932,84,"old",1,"marriage","yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13140",13140,"male",1930,86,"old",1,"marriage","yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13142",13142,"male",1960,56,"middle",1,"marriage","yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"13144",13144,"male",1988,28,"young",5,NA,"yes",231,"건축 및 토목 공학 기술자 및 시험원",249.6,7,"광주/전남/전북/제주도"
"13145",13145,"male",1984,32,"middle",5,NA,"yes",231,"건축 및 토목 공학 기술자 및 시험원",260.4,7,"광주/전남/전북/제주도"
"13146",13146,"male",1955,61,"old",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"13148",13148,"male",1980,36,"middle",5,NA,"no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"13149",13149,"male",1982,34,"middle",5,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"13150",13150,"male",1941,75,"old",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"13152",13152,"male",1972,44,"middle",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"13154",13154,"male",2004,12,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"13155",13155,"male",2005,11,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"13158",13158,"male",1962,54,"middle",1,"marriage","yes",510,"영업 종사자",NA,7,"광주/전남/전북/제주도"
"13162",13162,"male",1955,61,"old",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"13164",13164,"male",1947,69,"old",3,"divorce","yes",991,"농립어업관련 단순 종사원",NA,7,"광주/전남/전북/제주도"
"13167",13167,"male",1932,84,"old",2,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13168",13168,"male",1973,43,"middle",1,"marriage","yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"13170",13170,"male",2004,12,"young",0,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13173",13173,"male",1968,48,"middle",1,"marriage","yes",429,"기타 이미용 예식 및 의료보조 서비스 종사자",100,7,"광주/전남/전북/제주도"
"13176",13176,"male",1969,47,"middle",5,NA,"no",521,"매장 판매 종사자",220.3,7,"광주/전남/전북/제주도"
"13178",13178,"male",1978,38,"middle",1,"marriage","no",910,"건설 및 광업 단순 종사원",183.5,7,"광주/전남/전북/제주도"
"13181",13181,"male",1932,84,"old",2,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13183",13183,"male",1970,46,"middle",5,NA,"yes",792,"배관공",NA,7,"광주/전남/전북/제주도"
"13184",13184,"male",1939,77,"old",1,"marriage","yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13190",13190,"male",1977,39,"middle",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"13191",13191,"male",1934,82,"old",2,NA,"no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"13192",13192,"male",1946,70,"old",1,"marriage","yes",611,"작물재배 종사자",NA,3,"부산/경남/울산"
"13194",13194,"male",1933,83,"old",1,"marriage","yes",611,"작물재배 종사자",NA,3,"부산/경남/울산"
"13196",13196,"male",1965,51,"middle",1,"marriage","no",751,"자동차 정비원",267.8,3,"부산/경남/울산"
"13199",13199,"male",1998,18,"young",0,NA,"no",NA,NA,NA,3,"부산/경남/울산"
"13200",13200,"male",1960,56,"middle",1,"marriage","no",741,"금형 주조 및 단조원",584,3,"부산/경남/울산"
"13202",13202,"male",1987,29,"young",5,NA,"no",221,"컴퓨터 하드웨어 및 통신공학 전문가",100,3,"부산/경남/울산"
"13204",13204,"male",1943,73,"old",3,"divorce","no",941,"청소원 및 환경 미화원",25,3,"부산/경남/울산"
"13205",13205,"male",1982,34,"middle",5,NA,"no",751,"자동차 정비원",NA,3,"부산/경남/울산"
"13206",13206,"male",1970,46,"middle",3,"divorce","no",832,"화학 고무 및 플라스틱 제품 생산기 조작원",253,3,"부산/경남/울산"
"13207",13207,"male",1932,84,"old",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"13209",13209,"male",1952,64,"old",1,"marriage","yes",942,"경비원 및 검표원",135,4,"대구/경북"
"13211",13211,"male",1980,36,"middle",1,"marriage","yes",247,"사회복지관련 종사자",250,2,"수도권(인천/경기)"
"13213",13213,"male",2010,6,"young",0,NA,"yes",NA,NA,NA,2,"수도권(인천/경기)"
"13216",13216,"male",1959,57,"middle",1,"marriage","yes",NA,NA,NA,4,"대구/경북"
"13218",13218,"male",1966,50,"middle",5,NA,"no",151,"판매 및 운송 관리자",NA,4,"대구/경북"
"13219",13219,"male",1967,49,"middle",1,"marriage","no",141,"건설 전기 및 생산 관련 관리자",280,4,"대구/경북"
"13221",13221,"male",2002,14,"young",0,NA,"no",NA,NA,NA,4,"대구/경북"
"13222",13222,"male",2005,11,"young",0,NA,"no",NA,NA,NA,4,"대구/경북"
"13226",13226,"male",1967,49,"middle",1,"marriage","no",530,"방문 노점 및 통신 판매 관련 종사자",NA,4,"대구/경북"
"13229",13229,"male",1998,18,"young",0,NA,"no",NA,NA,NA,4,"대구/경북"
"13230",13230,"male",1960,56,"middle",1,"marriage","no",743,"용접원",191.3,6,"강원/충북"
"13232",13232,"male",1989,27,"young",5,NA,"no",NA,NA,NA,6,"강원/충북"
"13234",13234,"male",1943,73,"old",1,"marriage","yes",NA,NA,NA,1,"서울"
"13236",13236,"male",1979,37,"middle",1,"marriage","yes",273,"상품기획 홍보 및 조사 전문가",466.6,1,"서울"
"13240",13240,"male",1958,58,"middle",1,"marriage","yes",141,"건설 전기 및 생산 관련 관리자",1226.7,2,"수도권(인천/경기)"
"13241",13241,"male",1961,55,"middle",1,"marriage","yes",223,"정보 시스템 운영자",799.7,1,"서울"
"13243",13243,"male",1991,25,"young",5,NA,"yes",NA,NA,NA,1,"서울"
"13245",13245,"male",1947,69,"old",1,"marriage","yes",942,"경비원 및 검표원",142.5,1,"서울"
"13247",13247,"male",1976,40,"middle",5,NA,"yes",910,"건설 및 광업 단순 종사원",252,1,"서울"
"13249",13249,"male",1979,37,"middle",1,"marriage","no",286,"스포츠 및 레크레이션 관련 전문가",340,4,"대구/경북"
"13251",13251,"male",2014,2,"young",0,NA,"no",NA,NA,NA,4,"대구/경북"
"13252",13252,"male",1969,47,"middle",1,"marriage","no",222,"정보시스템 개발 전문가",400,1,"서울"
"13254",13254,"male",1997,19,"young",0,NA,"no",NA,NA,NA,1,"서울"
"13257",13257,"male",1954,62,"old",2,NA,"yes",873,"자동차 운전원",165,2,"수도권(인천/경기)"
"13259",13259,"male",1981,35,"middle",5,NA,"no",875,"건설 및 채굴 기계운전원",NA,2,"수도권(인천/경기)"
"13260",13260,"male",1983,33,"middle",1,"marriage","no",274,"기술영업 및 중개 관련 종사자",212.5,2,"수도권(인천/경기)"
"13263",13263,"male",2008,8,"young",0,NA,"no",NA,NA,NA,2,"수도권(인천/경기)"
"13265",13265,"male",1949,67,"old",1,"marriage","no",NA,NA,NA,2,"수도권(인천/경기)"
"13268",13268,"male",1977,39,"middle",1,"marriage","no",312,"경영관련 사무원",333,2,"수도권(인천/경기)"
"13270",13270,"male",1958,58,"middle",1,"marriage","yes",873,"자동차 운전원",351,2,"수도권(인천/경기)"
"13273",13273,"male",1983,33,"middle",1,"marriage","no",761,"전기 및 전자기기 설치 및 수리원",316,2,"수도권(인천/경기)"
"13277",13277,"male",1942,74,"old",1,"marriage","no",611,"작물재배 종사자",NA,2,"수도권(인천/경기)"
"13279",13279,"male",1939,77,"old",1,"marriage","yes",611,"작물재배 종사자",NA,2,"수도권(인천/경기)"
"13281",13281,"male",1935,81,"old",1,"marriage","no",611,"작물재배 종사자",NA,2,"수도권(인천/경기)"
"13283",13283,"male",1932,84,"old",1,"marriage","yes",611,"작물재배 종사자",NA,2,"수도권(인천/경기)"
"13286",13286,"male",1948,68,"old",1,"marriage","no",611,"작물재배 종사자",NA,2,"수도권(인천/경기)"
"13290",13290,"male",1947,69,"old",1,"marriage","no",611,"작물재배 종사자",NA,2,"수도권(인천/경기)"
"13293",13293,"male",1936,80,"old",6,NA,"yes",611,"작물재배 종사자",NA,2,"수도권(인천/경기)"
"13295",13295,"male",1939,77,"old",1,"marriage","no",611,"작물재배 종사자",NA,2,"수도권(인천/경기)"
"13297",13297,"male",1968,48,"middle",5,NA,"no",NA,NA,NA,2,"수도권(인천/경기)"
"13304",13304,"male",1973,43,"middle",5,NA,"no",NA,NA,NA,2,"수도권(인천/경기)"
"13305",13305,"male",1981,35,"middle",5,NA,"no",821,"섬유제조 및 가공 기계조작원",135,2,"수도권(인천/경기)"
"13306",13306,"male",1944,72,"old",1,"marriage","yes",248,"종교관련 종사자",NA,7,"광주/전남/전북/제주도"
"13309",13309,"male",1980,36,"middle",5,NA,"no",313,"회계 및 경리 사무원",625,2,"수도권(인천/경기)"
"13310",13310,"male",1962,54,"middle",1,"marriage","yes",611,"작물재배 종사자",NA,2,"수도권(인천/경기)"
"13314",13314,"male",1994,22,"young",5,NA,"yes",NA,NA,NA,2,"수도권(인천/경기)"
"13315",13315,"male",1935,81,"old",2,NA,"yes",611,"작물재배 종사자",NA,2,"수도권(인천/경기)"
"13317",13317,"male",1929,87,"old",1,"marriage","yes",NA,NA,NA,1,"서울"
"13319",13319,"male",1944,72,"old",1,"marriage","yes",NA,NA,NA,1,"서울"
"13321",13321,"male",1972,44,"middle",1,"marriage","no",521,"매장 판매 종사자",NA,1,"서울"
"13323",13323,"male",1964,52,"middle",1,"marriage","yes",821,"섬유제조 및 가공 기계조작원",383.4,1,"서울"
"13327",13327,"male",1986,30,"middle",1,"marriage","no",510,"영업 종사자",196,1,"서울"
"13329",13329,"male",2013,3,"young",0,NA,"no",NA,NA,NA,1,"서울"
"13330",13330,"male",1934,82,"old",2,NA,"yes",NA,NA,NA,1,"서울"
"13332",13332,"male",1985,31,"middle",5,NA,"yes",432,"여가 및 스포츠 관련 종사자",273.3,1,"서울"
"13333",13333,"male",1944,72,"old",2,NA,"yes",NA,NA,NA,1,"서울"
"13334",13334,"male",1950,66,"old",1,"marriage","no",910,"건설 및 광업 단순 종사원",NA,1,"서울"
"13336",13336,"male",1970,46,"middle",5,NA,"no",780,"영상 및 통신 장비 관련 설치 및 수리원",583.3,1,"서울"
"13337",13337,"male",1972,44,"middle",1,"marriage","yes",774,"채굴 및 토목 관련 기능 종사자",375,1,"서울"
"13340",13340,"male",2008,8,"young",0,NA,"yes",NA,NA,NA,1,"서울"
"13342",13342,"male",1968,48,"middle",1,"marriage","no",441,"주방장 및 조리사",246.67,1,"서울"
"13345",13345,"male",1974,42,"middle",1,"marriage","no",254,"문리 기술 및 예능 강사",450,1,"서울"
"13347",13347,"male",2010,6,"young",0,NA,"no",NA,NA,NA,1,"서울"
"13352",13352,"male",1962,54,"middle",1,"marriage","yes",910,"건설 및 광업 단순 종사원",NA,5,"대전/충남"
"13355",13355,"male",1978,38,"middle",1,"marriage","no",875,"건설 및 채굴 기계운전원",NA,5,"대전/충남"
"13358",13358,"male",1960,56,"middle",1,"marriage","yes",611,"작물재배 종사자",NA,5,"대전/충남"
"13360",13360,"male",1995,21,"young",5,NA,"yes",922,"배달원",NA,5,"대전/충남"
"13361",13361,"male",1941,75,"old",1,"marriage","no",NA,NA,NA,5,"대전/충남"
"13364",13364,"male",1935,81,"old",1,"marriage","no",NA,NA,NA,5,"대전/충남"
"13367",13367,"male",1940,76,"old",1,"marriage","no",NA,NA,NA,5,"대전/충남"
"13369",13369,"male",1979,37,"middle",5,NA,"yes",930,"제조관련 단순 종사원",360,5,"대전/충남"
"13370",13370,"male",1939,77,"old",1,"marriage","yes",NA,NA,NA,5,"대전/충남"
"13373",13373,"male",1969,47,"middle",1,"marriage","yes",873,"자동차 운전원",264.5,5,"대전/충남"
"13376",13376,"male",2006,10,"young",0,NA,"yes",NA,NA,NA,5,"대전/충남"
"13377",13377,"male",1982,34,"middle",1,"marriage","no",141,"건설 전기 및 생산 관련 관리자",387,5,"대전/충남"
"13379",13379,"male",2012,4,"young",0,NA,"no",NA,NA,NA,5,"대전/충남"
"13380",13380,"male",2012,4,"young",0,NA,"no",NA,NA,NA,5,"대전/충남"
"13381",13381,"male",1975,41,"middle",5,NA,"no",873,"자동차 운전원",NA,5,"대전/충남"
"13383",13383,"male",1971,45,"middle",3,"divorce","yes",442,"음식서비스 종사자",NA,5,"대전/충남"
"13385",13385,"male",1998,18,"young",0,NA,"yes",NA,NA,NA,5,"대전/충남"
"13386",13386,"male",1941,75,"old",1,"marriage","yes",921,"하역 및 적재 단순 종사원",51,5,"대전/충남"
"13388",13388,"male",1964,52,"middle",4,NA,"no",NA,NA,NA,5,"대전/충남"
"13389",13389,"male",1996,20,"young",5,NA,"no",NA,NA,NA,5,"대전/충남"
"13390",13390,"male",1997,19,"young",0,NA,"no",NA,NA,NA,5,"대전/충남"
"13393",13393,"male",1935,81,"old",1,"marriage","yes",NA,NA,NA,5,"대전/충남"
"13397",13397,"male",1972,44,"middle",1,"marriage","yes",730,"목재 가구 악기 및 간판 관련 기능 종사자",NA,5,"대전/충남"
"13400",13400,"male",1968,48,"middle",1,"marriage","yes",852,"냉 난방 관련 설비 조작원",233,5,"대전/충남"
"13402",13402,"male",1996,20,"young",5,NA,"yes",235,"전기 전자 및 기계 공학 기술자 및 시험원",NA,5,"대전/충남"
"13403",13403,"male",1999,17,"young",0,NA,"yes",NA,NA,NA,5,"대전/충남"
"13405",13405,"male",1943,73,"old",2,NA,"no",611,"작물재배 종사자",NA,5,"대전/충남"
"13406",13406,"male",1949,67,"old",1,"marriage","yes",NA,NA,NA,1,"서울"
"13408",13408,"male",1974,42,"middle",3,"divorce","yes",910,"건설 및 광업 단순 종사원",NA,7,"광주/전남/전북/제주도"
"13409",13409,"male",2003,13,"young",0,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13410",13410,"male",2004,12,"young",0,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13412",13412,"male",1979,37,"middle",1,"marriage","yes",311,"행정 사무원",281.6,7,"광주/전남/전북/제주도"
"13414",13414,"male",2010,6,"young",0,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13416",13416,"male",2013,3,"young",0,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13417",13417,"male",1977,39,"middle",5,NA,"no",864,"전기 전자 부품 및 제품 조립원",240,7,"광주/전남/전북/제주도"
"13418",13418,"male",1975,41,"middle",5,NA,"no",875,"건설 및 채굴 기계운전원",NA,7,"광주/전남/전북/제주도"
"13419",13419,"male",1939,77,"old",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"13422",13422,"male",1979,37,"middle",1,"marriage","yes",330,"법률 및 감사 사무 종사자",289.2,7,"광주/전남/전북/제주도"
"13426",13426,"male",1973,43,"middle",1,"marriage","no",510,"영업 종사자",995,7,"광주/전남/전북/제주도"
"13429",13429,"male",1938,78,"old",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"13431",13431,"male",1936,80,"old",1,"marriage","yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"13433",13433,"male",1947,69,"old",1,"marriage","yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"13435",13435,"male",1939,77,"old",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"13437",13437,"male",1957,59,"middle",1,"marriage","yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13440",13440,"male",1969,47,"middle",1,"marriage","yes",311,"행정 사무원",245.8,7,"광주/전남/전북/제주도"
"13443",13443,"male",1943,73,"old",3,"divorce","yes",NA,NA,NA,5,"대전/충남"
"13445",13445,"male",1937,79,"old",2,NA,"no",611,"작물재배 종사자",NA,5,"대전/충남"
"13448",13448,"male",1965,51,"middle",5,NA,"no",NA,NA,NA,5,"대전/충남"
"13451",13451,"male",1957,59,"middle",1,"marriage","no",930,"제조관련 단순 종사원",156,5,"대전/충남"
"13454",13454,"male",1991,25,"young",5,NA,"no",441,"주방장 및 조리사",230.4,5,"대전/충남"
"13455",13455,"male",1952,64,"old",1,"marriage","no",942,"경비원 및 검표원",145.4,5,"대전/충남"
"13457",13457,"male",1941,75,"old",1,"marriage","yes",941,"청소원 및 환경 미화원",NA,5,"대전/충남"
"13460",13460,"male",1980,36,"middle",1,"marriage","no",330,"법률 및 감사 사무 종사자",435,5,"대전/충남"
"13464",13464,"male",1935,81,"old",1,"marriage","no",NA,NA,NA,5,"대전/충남"
"13466",13466,"male",1946,70,"old",1,"marriage","no",NA,NA,NA,5,"대전/충남"
"13469",13469,"male",1968,48,"middle",1,"marriage","no",149,"기타 건설 전기 및 생산 관련 관리자",425,5,"대전/충남"
"13473",13473,"male",1935,81,"old",2,NA,"no",NA,NA,NA,5,"대전/충남"
"13476",13476,"male",2003,13,"young",0,NA,"no",NA,NA,NA,5,"대전/충남"
"13479",13479,"male",1982,34,"middle",1,"marriage","no",312,"경영관련 사무원",400.41,5,"대전/충남"
"13482",13482,"male",1985,31,"middle",5,NA,"no",239,"기타 공학 전문가 및 관련 종사자",349,5,"대전/충남"
"13483",13483,"male",1942,74,"old",1,"marriage","yes",999,"기타 서비스관련 단순 종사원",35,5,"대전/충남"
"13486",13486,"male",1948,68,"old",1,"marriage","yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13488",13488,"male",1979,37,"middle",5,NA,"yes",313,"회계 및 경리 사무원",379.2,7,"광주/전남/전북/제주도"
"13490",13490,"male",1939,77,"old",6,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13492",13492,"male",1941,75,"old",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"13495",13495,"male",1964,52,"middle",1,"marriage","no",252,"학교 교사",570,7,"광주/전남/전북/제주도"
"13499",13499,"male",1971,45,"middle",1,"marriage","no",930,"제조관련 단순 종사원",268.3,7,"광주/전남/전북/제주도"
"13503",13503,"male",1938,78,"old",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"13505",13505,"male",1942,74,"old",2,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"13507",13507,"male",1955,61,"old",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"13513",13513,"male",1930,86,"old",1,"marriage","yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13516",13516,"male",1946,70,"old",1,"marriage","yes",NA,NA,NA,5,"대전/충남"
"13518",13518,"male",1975,41,"middle",5,NA,"yes",521,"매장 판매 종사자",NA,5,"대전/충남"
"13520",13520,"male",1947,69,"old",1,"marriage","yes",NA,NA,NA,1,"서울"
"13522",13522,"male",1984,32,"middle",5,NA,"yes",953,"판매관련 단순 종사원",149.1,1,"서울"
"13523",13523,"male",1987,29,"young",5,NA,"yes",953,"판매관련 단순 종사원",168.4,1,"서울"
"13524",13524,"male",1960,56,"middle",1,"marriage","no",111,"의회의원 고위공무원 및 공공단체임원",1250,1,"서울"
