"","X","sex","birth","age","ageg","marriage","group_marriage","religion","code_job","job","income","code_region","region"
"13041",13041,"female",1999,17,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"13044",13044,"female",1944,72,"old",1,"marriage","no",991,"농립어업관련 단순 종사원",NA,7,"광주/전남/전북/제주도"
"13046",13046,"female",1969,47,"middle",2,NA,"yes",259,"기타 교육 전문가",180,7,"광주/전남/전북/제주도"
"13048",13048,"female",1999,17,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"13049",13049,"female",1980,36,"middle",1,"marriage","yes",710,"식품가공관련 기능 종사자",140,7,"광주/전남/전북/제주도"
"13052",13052,"female",1972,44,"middle",1,"marriage","yes",421,"의료 복지 관련 서비스 종사자",150,7,"광주/전남/전북/제주도"
"13054",13054,"female",2002,14,"young",0,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13055",13055,"female",2005,11,"young",0,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13058",13058,"female",1941,75,"old",1,"marriage","yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13059",13059,"female",1940,76,"old",2,NA,"yes",991,"농립어업관련 단순 종사원",NA,7,"광주/전남/전북/제주도"
"13061",13061,"female",1945,71,"old",1,"marriage","yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13063",13063,"female",2000,16,"young",0,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13065",13065,"female",1963,53,"middle",1,"marriage","yes",941,"청소원 및 환경 미화원",917,7,"광주/전남/전북/제주도"
"13070",13070,"female",1967,49,"middle",1,"marriage","yes",243,"간호사",104,7,"광주/전남/전북/제주도"
"13071",13071,"female",1997,19,"young",0,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13072",13072,"female",1998,18,"young",0,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13075",13075,"female",1964,52,"middle",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"13077",13077,"female",1993,23,"young",5,NA,"no",259,"기타 교육 전문가",40,7,"광주/전남/전북/제주도"
"13078",13078,"female",1956,60,"old",3,"divorce","no",521,"매장 판매 종사자",NA,7,"광주/전남/전북/제주도"
"13081",13081,"female",1974,42,"middle",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"13083",13083,"female",2012,4,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"13085",13085,"female",1942,74,"old",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"13086",13086,"female",1983,33,"middle",5,NA,"no",320,"금융 및 보험관련 사무 종사자",241,7,"광주/전남/전북/제주도"
"13090",13090,"female",1960,56,"middle",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"13093",13093,"female",1956,60,"old",3,"divorce","yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13094",13094,"female",1942,74,"old",4,NA,"yes",421,"의료 복지 관련 서비스 종사자",25,7,"광주/전남/전북/제주도"
"13095",13095,"female",1935,81,"old",2,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13096",13096,"female",1946,70,"old",2,NA,"yes",441,"주방장 및 조리사",NA,7,"광주/전남/전북/제주도"
"13098",13098,"female",1947,69,"old",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"13100",13100,"female",2008,8,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"13101",13101,"female",2010,6,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"13103",13103,"female",1971,45,"middle",1,"marriage","yes",432,"여가 및 스포츠 관련 종사자",71.5,7,"광주/전남/전북/제주도"
"13107",13107,"female",1950,66,"old",1,"marriage","yes",951,"가사 및 육아 도우미",45,7,"광주/전남/전북/제주도"
"13109",13109,"female",1973,43,"middle",1,"marriage","yes",941,"청소원 및 환경 미화원",164.5,7,"광주/전남/전북/제주도"
"13110",13110,"female",2001,15,"young",0,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13113",13113,"female",1975,41,"middle",1,"marriage","no",247,"사회복지관련 종사자",171,7,"광주/전남/전북/제주도"
"13114",13114,"female",2005,11,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"13117",13117,"female",1977,39,"middle",1,"marriage","no",247,"사회복지관련 종사자",116.2,7,"광주/전남/전북/제주도"
"13119",13119,"female",2006,10,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"13120",13120,"female",1926,90,"old",2,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13122",13122,"female",1949,67,"old",1,"marriage","yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13125",13125,"female",1946,70,"old",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"13126",13126,"female",1942,74,"old",2,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"13129",13129,"female",1962,54,"middle",1,"marriage","yes",710,"식품가공관련 기능 종사자",70,7,"광주/전남/전북/제주도"
"13131",13131,"female",1969,47,"middle",1,"marriage","yes",254,"문리 기술 및 예능 강사",225,7,"광주/전남/전북/제주도"
"13133",13133,"female",1997,19,"young",0,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13135",13135,"female",1958,58,"middle",1,"marriage","yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"13137",13137,"female",1930,86,"old",2,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13139",13139,"female",1935,81,"old",1,"marriage","yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13141",13141,"female",1933,83,"old",1,"marriage","yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13143",13143,"female",1961,55,"middle",1,"marriage","yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"13147",13147,"female",1958,58,"middle",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"13151",13151,"female",1944,72,"old",1,"marriage","yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"13153",13153,"female",1975,41,"middle",1,"marriage","no",521,"매장 판매 종사자",NA,7,"광주/전남/전북/제주도"
"13156",13156,"female",2009,7,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"13157",13157,"female",2012,4,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"13159",13159,"female",1966,50,"middle",1,"marriage","yes",313,"회계 및 경리 사무원",NA,7,"광주/전남/전북/제주도"
"13160",13160,"female",1996,20,"young",5,NA,"yes",953,"판매관련 단순 종사원",NA,7,"광주/전남/전북/제주도"
"13161",13161,"female",1932,84,"old",2,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"13163",13163,"female",1954,62,"old",1,"marriage","no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"13165",13165,"female",1944,72,"old",2,NA,"yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"13166",13166,"female",1927,89,"old",2,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"13169",13169,"female",1972,44,"middle",1,"marriage","yes",432,"여가 및 스포츠 관련 종사자",200,7,"광주/전남/전북/제주도"
"13171",13171,"female",2006,10,"young",0,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13172",13172,"female",1934,82,"old",2,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"13174",13174,"female",1975,41,"middle",1,"marriage","yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"13175",13175,"female",2006,10,"young",0,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13177",13177,"female",1974,42,"middle",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"13179",13179,"female",2011,5,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"13180",13180,"female",1924,92,"old",2,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"13182",13182,"female",1941,75,"old",2,NA,"yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13185",13185,"female",1936,80,"old",1,"marriage","yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13186",13186,"female",1932,84,"old",2,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"13187",13187,"female",1937,79,"old",2,NA,"yes",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"13188",13188,"female",1925,91,"old",2,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"13189",13189,"female",1951,65,"old",2,NA,"no",611,"작물재배 종사자",NA,7,"광주/전남/전북/제주도"
"13193",13193,"female",1950,66,"old",1,"marriage","yes",611,"작물재배 종사자",NA,3,"부산/경남/울산"
"13195",13195,"female",1937,79,"old",1,"marriage","yes",611,"작물재배 종사자",NA,3,"부산/경남/울산"
"13197",13197,"female",1969,47,"middle",1,"marriage","no",930,"제조관련 단순 종사원",121.3,3,"부산/경남/울산"
"13198",13198,"female",1996,20,"young",5,NA,"no",NA,NA,NA,3,"부산/경남/울산"
"13201",13201,"female",1966,50,"middle",1,"marriage","no",NA,NA,NA,3,"부산/경남/울산"
"13203",13203,"female",1991,25,"young",5,NA,"no",247,"사회복지관련 종사자",140,3,"부산/경남/울산"
"13208",13208,"female",1935,81,"old",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"13210",13210,"female",1951,65,"old",1,"marriage","yes",314,"비서 및 사무 보조원",NA,4,"대구/경북"
"13212",13212,"female",1979,37,"middle",1,"marriage","yes",252,"학교 교사",NA,2,"수도권(인천/경기)"
"13214",13214,"female",2012,4,"young",0,NA,"yes",NA,NA,NA,2,"수도권(인천/경기)"
"13215",13215,"female",1965,51,"middle",1,"marriage","yes",NA,NA,NA,4,"대구/경북"
"13217",13217,"female",2003,13,"young",0,NA,"yes",NA,NA,NA,4,"대구/경북"
"13220",13220,"female",1977,39,"middle",1,"marriage","no",313,"회계 및 경리 사무원",140,4,"대구/경북"
"13223",13223,"female",1955,61,"old",2,NA,"yes",930,"제조관련 단순 종사원",150,4,"대구/경북"
"13224",13224,"female",1934,82,"old",2,NA,"no",NA,NA,NA,4,"대구/경북"
"13225",13225,"female",1939,77,"old",2,NA,"no",611,"작물재배 종사자",NA,4,"대구/경북"
"13227",13227,"female",1976,40,"middle",1,"marriage","no",530,"방문 노점 및 통신 판매 관련 종사자",NA,4,"대구/경북"
"13228",13228,"female",1997,19,"young",0,NA,"no",NA,NA,NA,4,"대구/경북"
"13231",13231,"female",1963,53,"middle",1,"marriage","no",930,"제조관련 단순 종사원",150,6,"강원/충북"
"13233",13233,"female",1992,24,"young",5,NA,"no",NA,NA,NA,6,"강원/충북"
"13235",13235,"female",1948,68,"old",1,"marriage","yes",NA,NA,NA,1,"서울"
"13237",13237,"female",1979,37,"middle",1,"marriage","yes",320,"금융 및 보험관련 사무 종사자",416.6,1,"서울"
"13238",13238,"female",1959,57,"middle",1,"marriage","yes",NA,NA,NA,2,"수도권(인천/경기)"
"13239",13239,"female",1989,27,"young",5,NA,"yes",NA,NA,NA,2,"수도권(인천/경기)"
"13242",13242,"female",1964,52,"middle",1,"marriage","yes",254,"문리 기술 및 예능 강사",130,1,"서울"
"13244",13244,"female",1993,23,"young",5,NA,"yes",NA,NA,NA,1,"서울"
"13246",13246,"female",1947,69,"old",1,"marriage","yes",941,"청소원 및 환경 미화원",116.6,1,"서울"
"13248",13248,"female",1979,37,"middle",1,"marriage","no",286,"스포츠 및 레크레이션 관련 전문가",181,4,"대구/경북"
"13250",13250,"female",2008,8,"young",0,NA,"no",NA,NA,NA,4,"대구/경북"
"13253",13253,"female",1970,46,"middle",1,"marriage","no",313,"회계 및 경리 사무원",405.5,1,"서울"
"13255",13255,"female",1999,17,"young",0,NA,"no",NA,NA,NA,1,"서울"
"13256",13256,"female",1972,44,"middle",3,"divorce","yes",254,"문리 기술 및 예능 강사",250,2,"수도권(인천/경기)"
"13258",13258,"female",1960,56,"middle",6,NA,"no",NA,NA,NA,2,"수도권(인천/경기)"
"13261",13261,"female",1982,34,"middle",1,"marriage","no",313,"회계 및 경리 사무원",180,2,"수도권(인천/경기)"
"13262",13262,"female",2007,9,"young",0,NA,"no",NA,NA,NA,2,"수도권(인천/경기)"
"13264",13264,"female",1952,64,"old",4,NA,"no",951,"가사 및 육아 도우미",40,2,"수도권(인천/경기)"
"13266",13266,"female",1950,66,"old",1,"marriage","no",NA,NA,NA,2,"수도권(인천/경기)"
"13267",13267,"female",1979,37,"middle",1,"marriage","no",313,"회계 및 경리 사무원",170,2,"수도권(인천/경기)"
"13269",13269,"female",2009,7,"young",0,NA,"no",NA,NA,NA,2,"수도권(인천/경기)"
"13271",13271,"female",1953,63,"old",1,"marriage","yes",421,"의료 복지 관련 서비스 종사자",16,2,"수도권(인천/경기)"
"13272",13272,"female",1981,35,"middle",5,NA,"no",281,"작가 기자 및 출판 전문가",120,2,"수도권(인천/경기)"
"13274",13274,"female",1983,33,"middle",1,"marriage","no",NA,NA,NA,2,"수도권(인천/경기)"
"13275",13275,"female",2013,3,"young",0,NA,"no",NA,NA,NA,2,"수도권(인천/경기)"
"13276",13276,"female",1938,78,"old",2,NA,"no",NA,NA,NA,1,"서울"
"13278",13278,"female",1947,69,"old",1,"marriage","no",611,"작물재배 종사자",NA,2,"수도권(인천/경기)"
"13280",13280,"female",1938,78,"old",1,"marriage","yes",611,"작물재배 종사자",NA,2,"수도권(인천/경기)"
"13282",13282,"female",1946,70,"old",1,"marriage","no",611,"작물재배 종사자",NA,2,"수도권(인천/경기)"
"13284",13284,"female",1932,84,"old",1,"marriage","yes",611,"작물재배 종사자",NA,2,"수도권(인천/경기)"
"13285",13285,"female",1947,69,"old",3,"divorce","yes",NA,NA,NA,2,"수도권(인천/경기)"
"13287",13287,"female",1951,65,"old",1,"marriage","no",611,"작물재배 종사자",NA,2,"수도권(인천/경기)"
"13288",13288,"female",1981,35,"middle",5,NA,"no",259,"기타 교육 전문가",150,2,"수도권(인천/경기)"
"13289",13289,"female",1939,77,"old",2,NA,"no",941,"청소원 및 환경 미화원",20,2,"수도권(인천/경기)"
"13291",13291,"female",1952,64,"old",1,"marriage","no",442,"음식서비스 종사자",NA,2,"수도권(인천/경기)"
"13292",13292,"female",1924,92,"old",2,NA,"no",NA,NA,NA,2,"수도권(인천/경기)"
"13294",13294,"female",1939,77,"old",2,NA,"yes",611,"작물재배 종사자",NA,2,"수도권(인천/경기)"
"13296",13296,"female",1944,72,"old",1,"marriage","no",611,"작물재배 종사자",NA,2,"수도권(인천/경기)"
"13298",13298,"female",1921,95,"old",2,NA,"yes",NA,NA,NA,2,"수도권(인천/경기)"
"13299",13299,"female",1950,66,"old",2,NA,"yes",421,"의료 복지 관련 서비스 종사자",53,2,"수도권(인천/경기)"
"13300",13300,"female",1998,18,"young",0,NA,"yes",NA,NA,NA,2,"수도권(인천/경기)"
"13301",13301,"female",2001,15,"young",0,NA,"yes",NA,NA,NA,2,"수도권(인천/경기)"
"13302",13302,"female",1936,80,"old",2,NA,"yes",NA,NA,NA,2,"수도권(인천/경기)"
"13303",13303,"female",1946,70,"old",2,NA,"no",941,"청소원 및 환경 미화원",20,2,"수도권(인천/경기)"
"13307",13307,"female",1948,68,"old",1,"marriage","yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"13308",13308,"female",1954,62,"old",2,NA,"no",611,"작물재배 종사자",NA,2,"수도권(인천/경기)"
"13311",13311,"female",1967,49,"middle",1,"marriage","yes",611,"작물재배 종사자",NA,2,"수도권(인천/경기)"
"13312",13312,"female",1990,26,"young",5,NA,"yes",NA,NA,NA,2,"수도권(인천/경기)"
"13313",13313,"female",1991,25,"young",5,NA,"yes",399,"고객 상담 및 기타 사무원",60,2,"수도권(인천/경기)"
"13316",13316,"female",1968,48,"middle",5,NA,"yes",510,"영업 종사자",191.6,6,"강원/충북"
"13318",13318,"female",1937,79,"old",1,"marriage","yes",NA,NA,NA,1,"서울"
"13320",13320,"female",1945,71,"old",1,"marriage","yes",NA,NA,NA,1,"서울"
"13322",13322,"female",1976,40,"middle",1,"marriage","yes",422,"이 미용 및 관련 서비스 종사자",NA,1,"서울"
"13324",13324,"female",1962,54,"middle",1,"marriage","yes",930,"제조관련 단순 종사원",188.3,1,"서울"
"13325",13325,"female",1997,19,"young",0,NA,"yes",NA,NA,NA,1,"서울"
"13326",13326,"female",1940,76,"old",2,NA,"yes",NA,NA,NA,1,"서울"
"13328",13328,"female",1988,28,"young",1,"marriage","no",521,"매장 판매 종사자",175,1,"서울"
"13331",13331,"female",1936,80,"old",2,NA,"yes",NA,NA,NA,1,"서울"
"13335",13335,"female",1954,62,"old",1,"marriage","no",NA,NA,NA,1,"서울"
"13338",13338,"female",1974,42,"middle",1,"marriage","yes",NA,NA,NA,1,"서울"
"13339",13339,"female",2007,9,"young",0,NA,"yes",NA,NA,NA,1,"서울"
"13341",13341,"female",2012,4,"young",0,NA,"yes",NA,NA,NA,1,"서울"
"13343",13343,"female",1968,48,"middle",1,"marriage","yes",863,"전기 전자 부품 및 제품 제조장치 조작원",121.25,1,"서울"
"13344",13344,"female",2009,7,"young",0,NA,"yes",NA,NA,NA,1,"서울"
"13346",13346,"female",1979,37,"middle",1,"marriage","no",521,"매장 판매 종사자",224.7,1,"서울"
"13348",13348,"female",1935,81,"old",2,NA,"yes",NA,NA,NA,1,"서울"
"13349",13349,"female",1930,86,"old",2,NA,"yes",NA,NA,NA,1,"서울"
"13350",13350,"female",1971,45,"middle",3,"divorce","yes",251,"대학 교수 및 강사",NA,5,"대전/충남"
"13351",13351,"female",1995,21,"young",5,NA,"no",NA,NA,NA,5,"대전/충남"
"13353",13353,"female",1928,88,"old",2,NA,"no",NA,NA,NA,5,"대전/충남"
"13354",13354,"female",1968,48,"middle",1,"marriage","no",611,"작물재배 종사자",NA,5,"대전/충남"
"13356",13356,"female",1971,45,"middle",1,"marriage","yes",951,"가사 및 육아 도우미",54,5,"대전/충남"
"13357",13357,"female",2006,10,"young",0,NA,"yes",NA,NA,NA,5,"대전/충남"
"13359",13359,"female",1962,54,"middle",1,"marriage","yes",611,"작물재배 종사자",NA,5,"대전/충남"
"13362",13362,"female",1944,72,"old",1,"marriage","yes",951,"가사 및 육아 도우미",NA,5,"대전/충남"
"13363",13363,"female",1931,85,"old",2,NA,"no",NA,NA,NA,5,"대전/충남"
"13365",13365,"female",1940,76,"old",1,"marriage","yes",NA,NA,NA,5,"대전/충남"
"13366",13366,"female",1933,83,"old",2,NA,"yes",NA,NA,NA,5,"대전/충남"
"13368",13368,"female",1953,63,"old",1,"marriage","yes",NA,NA,NA,5,"대전/충남"
"13371",13371,"female",1950,66,"old",1,"marriage","yes",952,"음식관련 단순 종사원",100,5,"대전/충남"
"13372",13372,"female",1942,74,"old",1,"marriage","no",NA,NA,NA,5,"대전/충남"
"13374",13374,"female",1980,36,"middle",1,"marriage","yes",313,"회계 및 경리 사무원",183.5,5,"대전/충남"
"13375",13375,"female",2004,12,"young",0,NA,"yes",NA,NA,NA,5,"대전/충남"
"13378",13378,"female",1983,33,"middle",1,"marriage","no",NA,NA,NA,5,"대전/충남"
"13382",13382,"female",1944,72,"old",2,NA,"no",NA,NA,NA,5,"대전/충남"
"13384",13384,"female",1997,19,"young",0,NA,"yes",NA,NA,NA,5,"대전/충남"
"13387",13387,"female",1946,70,"old",1,"marriage","yes",NA,NA,NA,5,"대전/충남"
"13391",13391,"female",1968,48,"middle",3,"divorce","yes",NA,NA,NA,5,"대전/충남"
"13392",13392,"female",1991,25,"young",5,NA,"no",521,"매장 판매 종사자",NA,5,"대전/충남"
"13394",13394,"female",1943,73,"old",1,"marriage","yes",NA,NA,NA,5,"대전/충남"
"13395",13395,"female",1938,78,"old",2,NA,"yes",NA,NA,NA,5,"대전/충남"
